CODI_OPENDATA ,CODI_IDENTIFICACIO_ESTACIO,CODI_IDENTIFICACIO_EQUIP,NUMERO_DE_SERVEI,CODI_DEL_CONNECTOR,TIPO_CONNECTOR,POTENCIA_MAXIMA_DE_CARGA_(W),NUM_SERVEIS_DEL_EQUIP,NUM_DE_CONNECTORS_AL_EQUIP,TIPOLOGIA_DE_CARREGA,LATITUD,LONGITUD,DIRECCIO,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,CODI_POSTAL,CODI_ASIA,TIPUS_DE_ACCES,OPERADOR,TELF,TARIFA ,CONTROL_DE_ACCES,RESTRICCIO_DE_US
21801031,218,01,03,1,SCHUKO,3600,1,2,LENTA,41.405220,2.142709,"Ronda del General Mitre, 203",5,Sarrià-Sant Gervasi,27,El Putxet i Farró,08023,99400263228,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21801032,218,01,03,2,MENNEKES,3600,1,2,LENTA,41.405220,2.142709,"Ronda del General Mitre, 203",5,Sarrià-Sant Gervasi,27,El Putxet i Farró,08023,99400263228,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21801041,218,01,04,1,SCHUKO,3600,1,2,LENTA,41.405220,2.142709,"Ronda del General Mitre, 203",5,Sarrià-Sant Gervasi,27,El Putxet i Farró,08023,99400263228,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21801042,218,01,04,2,MENNEKES,3600,1,2,LENTA,41.405220,2.142709,"Ronda del General Mitre, 203",5,Sarrià-Sant Gervasi,27,El Putxet i Farró,08023,99400263228,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21901011,219,01,01,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901012,219,01,01,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901021,219,01,02,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901022,219,01,02,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901031,219,01,03,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901032,219,01,03,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901041,219,01,04,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21901042,219,01,04,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21901051,219,01,05,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21901052,219,01,05,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21901061,219,01,06,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21901062,219,01,06,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
21901071,219,01,07,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901072,219,01,07,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901081,219,01,08,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901082,219,01,08,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901091,219,01,09,1,SCHUKO,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
21901092,219,01,09,2,MENNEKES,3600,1,2,LENTA,41.427642,2.176832,"C/ Ramón Albó, 77s",8,Nou Barris,44,Vilapicina i la Torre Llobeta,08027,99400274487,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001011,220,01,01,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001012,220,01,01,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001021,220,01,02,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001022,220,01,02,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001031,220,01,03,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001032,220,01,03,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001041,220,01,04,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001042,220,01,04,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001051,220,01,05,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001052,220,01,05,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001061,220,01,06,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001062,220,01,06,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001071,220,01,07,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001072,220,01,07,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001081,220,01,08,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001082,220,01,08,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22001091,220,01,09,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001092,220,01,09,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001101,220,01,10,1,SCHUKO,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22001102,220,01,10,2,MENNEKES,3600,1,2,LENTA,41.402932,2.189978,"C/ Badajoz, 168",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400335495,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101011,221,01,01,1,SCHUKO,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101012,221,01,01,2,MENNEKES,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101021,221,01,02,1,SCHUKO,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101022,221,01,02,2,MENNEKES,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101031,221,01,03,1,SCHUKO,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22101032,221,01,03,2,MENNEKES,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22101041,221,01,04,1,SCHUKO,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22101042,221,01,04,2,MENNEKES,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22101051,221,01,05,1,SCHUKO,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22101052,221,01,05,2,MENNEKES,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22101061,221,01,06,1,SCHUKO,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101062,221,01,06,2,MENNEKES,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101071,221,01,07,1,SCHUKO,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101072,221,01,07,2,MENNEKES,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101081,221,01,08,1,SCHUKO,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22101082,221,01,08,2,MENNEKES,3600,1,2,LENTA,41.405720,2.162633,"C/ de l´Escorial, 1 (Pl Joanic, 1)",6,Gràcia,31,La Vila de Gràcia,08024,99400176822,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22201011,222,01,01,1,SCHUKO,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22201012,222,01,01,2,MENNEKES,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22201021,222,01,02,1,SCHUKO,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22201022,222,01,02,2,MENNEKES,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22201031,222,01,03,1,SCHUKO,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201032,222,01,03,2,MENNEKES,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201041,222,01,04,1,SCHUKO,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201042,222,01,04,2,MENNEKES,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201051,222,01,05,1,SCHUKO,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201052,222,01,05,2,MENNEKES,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201061,222,01,06,1,SCHUKO,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201062,222,01,06,2,MENNEKES,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201071,222,01,07,1,SCHUKO,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22201072,222,01,07,2,MENNEKES,3600,1,2,LENTA,41.442004,2.177549,"Pl. Francesc Layret - Via Julia, 95",8,Nou Barris,51,Verdun,08042,2059101256,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22301011,223,01,01,1,SCHUKO,3600,1,2,LENTA,41.399910,2.123302,"C/ Salvador Mundí, 17",5,Sarrià-Sant Gervasi,23,Sarrià,08017,1185155556,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22301012,223,01,01,2,MENNEKES,3600,1,2,LENTA,41.399910,2.123302,"C/ Salvador Mundí, 17",5,Sarrià-Sant Gervasi,23,Sarrià,08017,1185155556,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22301021,223,01,02,1,SCHUKO,3600,1,2,LENTA,41.399910,2.123302,"C/ Salvador Mundí, 17",5,Sarrià-Sant Gervasi,23,Sarrià,08017,1185155556,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22301022,223,01,02,2,MENNEKES,3600,1,2,LENTA,41.399910,2.123302,"C/ Salvador Mundí, 17",5,Sarrià-Sant Gervasi,23,Sarrià,08017,1185155556,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22301031,223,01,03,1,SCHUKO,3600,1,2,LENTA,41.399910,2.123302,"C/ Salvador Mundí, 17",5,Sarrià-Sant Gervasi,23,Sarrià,08017,1185155556,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22301032,223,01,03,2,MENNEKES,3600,1,2,LENTA,41.399910,2.123302,"C/ Salvador Mundí, 17",5,Sarrià-Sant Gervasi,23,Sarrià,08017,1185155556,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22301041,223,01,04,1,SCHUKO,3600,1,2,LENTA,41.399910,2.123302,"C/ Salvador Mundí, 17",5,Sarrià-Sant Gervasi,23,Sarrià,08017,1185155556,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22301042,223,01,04,2,MENNEKES,3600,1,2,LENTA,41.399910,2.123302,"C/ Salvador Mundí, 17",5,Sarrià-Sant Gervasi,23,Sarrià,08017,1185155556,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22401011,224,01,01,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401012,224,01,01,2,MENNEKES,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401021,224,01,02,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401022,224,01,02,2,MENNEKES,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401031,224,01,03,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401032,224,01,03,2,MENNEKES,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401041,224,01,04,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401042,224,01,04,2,MENNEKES,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401051,224,01,05,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401052,224,01,05,2,MENNEKES,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401061,224,01,06,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22401062,224,01,06,2,MENNEKES,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22401071,224,01,07,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22401072,224,01,07,2,MENNEKES,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
22401081,224,01,08,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401082,224,01,08,2,MENNEKES,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
22401091,224,01,09,1,SCHUKO,3600,1,2,LENTA,41.430481,2.187955,"C/ Monges, 2",9,Sant Andreu,60,Sant Andreu,08030,2059101139,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
